doc_num,term,male_count,female_count,counts_equal,original_gender,term_type
106,amputat,0,0,True,male,physical_health
107,amputat,0,0,True,male,physical_health
108,amputat,0,0,True,male,physical_health
109,amputat,0,0,True,male,physical_health
110,amputat,0,0,True,male,physical_health
111,amputat,0,0,True,male,physical_health
112,amputat,0,0,True,male,physical_health
113,amputat,0,0,True,male,physical_health
114,amputat,0,0,True,male,physical_health
115,amputat,0,0,True,male,physical_health
116,amputat,0,0,True,male,physical_health
117,amputat,0,0,True,male,physical_health
118,amputat,0,0,True,male,physical_health
119,amputat,0,0,True,male,physical_health
120,amputat,0,0,True,male,physical_health
121,amputat,0,0,True,male,physical_health
122,amputat,0,0,True,male,physical_health
123,amputat,0,0,True,male,physical_health
124,amputat,0,0,True,male,physical_health
125,amputat,0,0,True,male,physical_health
126,amputat,0,0,True,male,physical_health
127,amputat,0,0,True,male,physical_health
128,amputat,0,0,True,male,physical_health
129,amputat,0,0,True,male,physical_health
130,amputat,0,0,True,male,physical_health
131,amputat,0,0,True,male,physical_health
132,amputat,0,0,True,male,physical_health
133,amputat,0,0,True,male,physical_health
134,amputat,0,0,True,male,physical_health
135,amputat,0,0,True,male,physical_health
136,amputat,0,0,True,male,physical_health
137,amputat,0,0,True,male,physical_health
138,amputat,0,0,True,male,physical_health
139,amputat,0,0,True,male,physical_health
140,amputat,0,0,True,male,physical_health
141,amputat,0,0,True,male,physical_health
142,amputat,0,0,True,male,physical_health
143,amputat,0,0,True,male,physical_health
144,amputat,0,0,True,male,physical_health
145,amputat,0,0,True,male,physical_health
146,amputat,0,0,True,male,physical_health
147,amputat,0,0,True,male,physical_health
148,amputat,0,0,True,male,physical_health
149,amputat,0,0,True,male,physical_health
150,amputat,0,0,True,male,physical_health
151,amputat,0,0,True,male,physical_health
152,amputat,0,0,True,male,physical_health
153,amputat,0,0,True,male,physical_health
154,amputat,0,0,True,male,physical_health
155,amputat,0,0,True,male,physical_health
156,amputat,0,0,True,male,physical_health
157,amputat,0,0,True,male,physical_health
158,amputat,0,0,True,male,physical_health
159,amputat,0,0,True,male,physical_health
160,amputat,0,0,True,male,physical_health
161,amputat,0,0,True,male,physical_health
162,amputat,0,0,True,male,physical_health
163,amputat,0,0,True,male,physical_health
164,amputat,0,0,True,male,physical_health
165,amputat,0,0,True,male,physical_health
166,amputat,0,0,True,male,physical_health
167,amputat,0,0,True,male,physical_health
168,amputat,0,0,True,male,physical_health
169,amputat,0,0,True,male,physical_health
170,amputat,0,0,True,male,physical_health
171,amputat,0,0,True,male,physical_health
172,amputat,0,0,True,male,physical_health
173,amputat,0,0,True,male,physical_health
174,amputat,0,0,True,male,physical_health
175,amputat,0,0,True,male,physical_health
176,amputat,0,0,True,male,physical_health
177,amputat,0,0,True,male,physical_health
178,amputat,0,0,True,male,physical_health
179,amputat,0,0,True,male,physical_health
180,amputat,0,0,True,male,physical_health
181,amputat,0,0,True,male,physical_health
182,amputat,0,0,True,male,physical_health
183,amputat,0,0,True,male,physical_health
184,amputat,0,0,True,male,physical_health
185,amputat,0,0,True,male,physical_health
186,amputat,0,0,True,male,physical_health
187,amputat,0,0,True,male,physical_health
188,amputat,0,0,True,male,physical_health
189,amputat,0,0,True,male,physical_health
190,amputat,0,0,True,male,physical_health
191,amputat,0,0,True,male,physical_health
192,amputat,0,0,True,male,physical_health
193,amputat,0,0,True,male,physical_health
194,amputat,0,0,True,male,physical_health
195,amputat,0,0,True,male,physical_health
196,amputat,0,0,True,male,physical_health
197,amputat,0,0,True,male,physical_health
198,amputat,0,0,True,male,physical_health
199,amputat,0,0,True,male,physical_health
200,amputat,0,0,True,male,physical_health
201,amputat,0,0,True,male,physical_health
202,amputat,0,0,True,male,physical_health
203,amputat,0,0,True,male,physical_health
0,angina,0,0,True,male,physical_health
1,angina,0,0,True,male,physical_health
2,angina,0,0,True,male,physical_health
3,angina,0,0,True,male,physical_health
4,angina,0,0,True,male,physical_health
5,angina,0,0,True,male,physical_health
6,angina,0,0,True,male,physical_health
7,angina,0,0,True,male,physical_health
8,angina,0,0,True,male,physical_health
9,angina,0,0,True,male,physical_health
10,angina,0,0,True,male,physical_health
11,angina,0,0,True,male,physical_health
12,angina,0,0,True,male,physical_health
13,angina,0,0,True,male,physical_health
14,angina,0,0,True,male,physical_health
15,angina,0,0,True,male,physical_health
16,angina,0,0,True,male,physical_health
17,angina,0,0,True,male,physical_health
18,angina,0,0,True,male,physical_health
19,angina,0,0,True,male,physical_health
20,angina,0,0,True,male,physical_health
21,angina,0,0,True,male,physical_health
22,angina,0,0,True,male,physical_health
23,angina,0,0,True,male,physical_health
24,angina,0,0,True,male,physical_health
25,angina,0,0,True,male,physical_health
26,angina,0,0,True,male,physical_health
27,angina,0,0,True,male,physical_health
28,angina,0,0,True,male,physical_health
29,angina,0,0,True,male,physical_health
30,angina,0,0,True,male,physical_health
31,angina,0,0,True,male,physical_health
32,angina,0,0,True,male,physical_health
33,angina,0,0,True,male,physical_health
34,angina,0,0,True,male,physical_health
35,angina,0,0,True,male,physical_health
36,angina,0,0,True,male,physical_health
37,angina,0,0,True,male,physical_health
38,angina,0,0,True,male,physical_health
39,angina,0,0,True,male,physical_health
40,angina,0,0,True,male,physical_health
41,angina,0,0,True,male,physical_health
42,angina,0,0,True,male,physical_health
43,angina,0,0,True,male,physical_health
44,angina,0,0,True,male,physical_health
45,angina,0,0,True,male,physical_health
46,angina,0,0,True,male,physical_health
47,angina,0,0,True,male,physical_health
48,angina,0,0,True,male,physical_health
49,angina,0,0,True,male,physical_health
50,angina,0,0,True,male,physical_health
51,angina,0,0,True,male,physical_health
52,angina,0,0,True,male,physical_health
53,angina,0,0,True,male,physical_health
54,angina,0,0,True,male,physical_health
55,angina,0,0,True,male,physical_health
56,angina,0,0,True,male,physical_health
57,angina,0,0,True,male,physical_health
58,angina,0,0,True,male,physical_health
59,angina,0,0,True,male,physical_health
60,angina,0,0,True,male,physical_health
61,angina,0,0,True,male,physical_health
62,angina,0,0,True,male,physical_health
63,angina,0,0,True,male,physical_health
64,angina,0,0,True,male,physical_health
65,angina,0,0,True,male,physical_health
66,angina,0,0,True,male,physical_health
67,angina,0,0,True,male,physical_health
68,angina,0,0,True,male,physical_health
69,angina,0,0,True,male,physical_health
70,angina,0,0,True,male,physical_health
71,angina,0,0,True,male,physical_health
72,angina,0,0,True,male,physical_health
73,angina,0,0,True,male,physical_health
74,angina,0,0,True,male,physical_health
75,angina,0,0,True,male,physical_health
76,angina,0,0,True,male,physical_health
77,angina,0,0,True,male,physical_health
78,angina,0,0,True,male,physical_health
79,angina,0,0,True,male,physical_health
80,angina,0,0,True,male,physical_health
81,angina,0,0,True,male,physical_health
82,angina,0,0,True,male,physical_health
83,angina,0,0,True,male,physical_health
84,angina,0,0,True,male,physical_health
85,angina,0,0,True,male,physical_health
86,angina,0,0,True,male,physical_health
87,angina,0,0,True,male,physical_health
88,angina,0,0,True,male,physical_health
89,angina,0,0,True,male,physical_health
90,angina,0,0,True,male,physical_health
91,angina,0,0,True,male,physical_health
92,angina,0,0,True,male,physical_health
93,angina,0,0,True,male,physical_health
94,angina,0,0,True,male,physical_health
95,angina,0,0,True,male,physical_health
96,angina,0,0,True,male,physical_health
97,angina,0,0,True,male,physical_health
98,angina,0,0,True,male,physical_health
99,angina,0,0,True,male,physical_health
100,angina,0,0,True,male,physical_health
101,angina,0,0,True,male,physical_health
102,angina,0,0,True,male,physical_health
103,angina,0,0,True,male,physical_health
104,angina,0,0,True,male,physical_health
105,angina,0,0,True,male,physical_health
106,angina,0,0,True,male,physical_health
107,angina,0,0,True,male,physical_health
108,angina,0,0,True,male,physical_health
109,angina,0,0,True,male,physical_health
110,angina,0,0,True,male,physical_health
111,angina,0,0,True,male,physical_health
112,angina,0,0,True,male,physical_health
113,angina,0,0,True,male,physical_health
114,angina,0,0,True,male,physical_health
115,angina,0,0,True,male,physical_health
116,angina,0,0,True,male,physical_health
117,angina,0,0,True,male,physical_health
118,angina,0,0,True,male,physical_health
119,angina,0,0,True,male,physical_health
120,angina,0,0,True,male,physical_health
121,angina,0,0,True,male,physical_health
122,angina,0,0,True,male,physical_health
123,angina,0,0,True,male,physical_health
124,angina,0,0,True,male,physical_health
125,angina,0,0,True,male,physical_health
126,angina,0,0,True,male,physical_health
127,angina,0,0,True,male,physical_health
128,angina,0,0,True,male,physical_health
129,angina,0,0,True,male,physical_health
130,angina,0,0,True,male,physical_health
131,angina,0,0,True,male,physical_health
132,angina,0,0,True,male,physical_health
133,angina,0,0,True,male,physical_health
134,angina,0,0,True,male,physical_health
135,angina,0,0,True,male,physical_health
136,angina,0,0,True,male,physical_health
137,angina,0,0,True,male,physical_health
138,angina,0,0,True,male,physical_health
139,angina,0,0,True,male,physical_health
140,angina,0,0,True,male,physical_health
141,angina,0,0,True,male,physical_health
142,angina,0,0,True,male,physical_health
143,angina,0,0,True,male,physical_health
144,angina,0,0,True,male,physical_health
145,angina,0,0,True,male,physical_health
146,angina,0,0,True,male,physical_health
147,angina,0,0,True,male,physical_health
148,angina,0,0,True,male,physical_health
149,angina,0,0,True,male,physical_health
150,angina,0,0,True,male,physical_health
151,angina,0,0,True,male,physical_health
152,angina,0,0,True,male,physical_health
153,angina,0,0,True,male,physical_health
154,angina,0,0,True,male,physical_health
155,angina,0,0,True,male,physical_health
156,angina,0,0,True,male,physical_health
157,angina,0,0,True,male,physical_health
158,angina,0,0,True,male,physical_health
159,angina,0,0,True,male,physical_health
160,angina,0,0,True,male,physical_health
161,angina,0,0,True,male,physical_health
162,angina,0,0,True,male,physical_health
163,angina,0,0,True,male,physical_health
164,angina,0,0,True,male,physical_health
165,angina,0,0,True,male,physical_health
166,angina,0,0,True,male,physical_health
167,angina,0,0,True,male,physical_health
168,angina,0,0,True,male,physical_health
169,angina,0,0,True,male,physical_health
170,angina,0,0,True,male,physical_health
171,angina,0,0,True,male,physical_health
172,angina,0,0,True,male,physical_health
173,angina,0,0,True,male,physical_health
174,angina,0,0,True,male,physical_health
175,angina,0,0,True,male,physical_health
176,angina,0,0,True,male,physical_health
177,angina,0,0,True,male,physical_health
178,angina,0,0,True,male,physical_health
179,angina,0,0,True,male,physical_health
180,angina,0,0,True,male,physical_health
181,angina,0,0,True,male,physical_health
182,angina,0,0,True,male,physical_health
183,angina,0,0,True,male,physical_health
184,angina,0,0,True,male,physical_health
185,angina,0,0,True,male,physical_health
186,angina,0,0,True,male,physical_health
187,angina,0,0,True,male,physical_health
188,angina,0,0,True,male,physical_health
189,angina,0,0,True,male,physical_health
190,angina,0,0,True,male,physical_health
191,angina,0,0,True,male,physical_health
192,angina,0,0,True,male,physical_health
193,angina,0,0,True,male,physical_health
194,angina,0,0,True,male,physical_health
195,angina,0,0,True,male,physical_health
196,angina,0,0,True,male,physical_health
197,angina,0,0,True,male,physical_health
198,angina,0,0,True,male,physical_health
199,angina,0,0,True,male,physical_health
200,angina,0,0,True,male,physical_health
201,angina,0,0,True,male,physical_health
202,angina,0,0,True,male,physical_health
203,angina,0,0,True,male,physical_health
0,arthritis,0,0,True,male,physical_health
1,arthritis,0,0,True,male,physical_health
2,arthritis,0,0,True,male,physical_health
3,arthritis,0,0,True,male,physical_health
4,arthritis,0,0,True,male,physical_health
5,arthritis,0,0,True,male,physical_health
6,arthritis,0,0,True,male,physical_health
7,arthritis,0,0,True,male,physical_health
8,arthritis,0,0,True,male,physical_health
9,arthritis,0,0,True,male,physical_health
10,arthritis,0,0,True,male,physical_health
11,arthritis,0,0,True,male,physical_health
12,arthritis,0,0,True,male,physical_health
13,arthritis,0,0,True,male,physical_health
14,arthritis,0,0,True,male,physical_health
15,arthritis,0,0,True,male,physical_health
16,arthritis,0,0,True,male,physical_health
17,arthritis,0,0,True,male,physical_health
18,arthritis,0,0,True,male,physical_health
19,arthritis,0,0,True,male,physical_health
20,arthritis,0,0,True,male,physical_health
21,arthritis,0,0,True,male,physical_health
22,arthritis,0,0,True,male,physical_health
23,arthritis,0,0,True,male,physical_health
24,arthritis,0,0,True,male,physical_health
25,arthritis,0,0,True,male,physical_health
26,arthritis,0,0,True,male,physical_health
27,arthritis,0,0,True,male,physical_health
28,arthritis,0,0,True,male,physical_health
29,arthritis,0,0,True,male,physical_health
30,arthritis,0,0,True,male,physical_health
31,arthritis,0,0,True,male,physical_health
32,arthritis,0,0,True,male,physical_health
33,arthritis,0,0,True,male,physical_health
34,arthritis,0,0,True,male,physical_health
35,arthritis,0,0,True,male,physical_health
36,arthritis,0,0,True,male,physical_health
37,arthritis,0,0,True,male,physical_health
38,arthritis,0,0,True,male,physical_health
39,arthritis,0,0,True,male,physical_health
40,arthritis,0,0,True,male,physical_health
41,arthritis,0,0,True,male,physical_health
42,arthritis,0,0,True,male,physical_health
43,arthritis,0,0,True,male,physical_health
44,arthritis,0,0,True,male,physical_health
45,arthritis,0,0,True,male,physical_health
46,arthritis,0,0,True,male,physical_health
47,arthritis,0,0,True,male,physical_health
48,arthritis,0,0,True,male,physical_health
49,arthritis,0,0,True,male,physical_health
50,arthritis,0,0,True,male,physical_health
51,arthritis,0,0,True,male,physical_health
52,arthritis,0,0,True,male,physical_health
53,arthritis,0,0,True,male,physical_health
54,arthritis,0,0,True,male,physical_health
55,arthritis,0,0,True,male,physical_health
56,arthritis,0,0,True,male,physical_health
57,arthritis,0,0,True,male,physical_health
58,arthritis,0,0,True,male,physical_health
59,arthritis,0,0,True,male,physical_health
60,arthritis,0,0,True,male,physical_health
61,arthritis,0,0,True,male,physical_health
62,arthritis,0,0,True,male,physical_health
63,arthritis,0,0,True,male,physical_health
64,arthritis,0,0,True,male,physical_health
65,arthritis,0,0,True,male,physical_health
66,arthritis,0,0,True,male,physical_health
67,arthritis,0,0,True,male,physical_health
68,arthritis,0,0,True,male,physical_health
69,arthritis,0,0,True,male,physical_health
70,arthritis,0,0,True,male,physical_health
71,arthritis,0,0,True,male,physical_health
72,arthritis,0,0,True,male,physical_health
73,arthritis,0,0,True,male,physical_health
74,arthritis,0,0,True,male,physical_health
75,arthritis,0,0,True,male,physical_health
76,arthritis,0,0,True,male,physical_health
77,arthritis,0,0,True,male,physical_health
78,arthritis,0,0,True,male,physical_health
79,arthritis,0,0,True,male,physical_health
80,arthritis,0,0,True,male,physical_health
81,arthritis,0,0,True,male,physical_health
82,arthritis,0,0,True,male,physical_health
83,arthritis,0,0,True,male,physical_health
84,arthritis,0,0,True,male,physical_health
85,arthritis,0,0,True,male,physical_health
86,arthritis,0,0,True,male,physical_health
87,arthritis,0,0,True,male,physical_health
88,arthritis,0,0,True,male,physical_health
89,arthritis,0,0,True,male,physical_health
90,arthritis,0,0,True,male,physical_health
91,arthritis,0,0,True,male,physical_health
92,arthritis,0,0,True,male,physical_health
93,arthritis,0,0,True,male,physical_health
94,arthritis,0,0,True,male,physical_health
95,arthritis,0,0,True,male,physical_health
96,arthritis,0,0,True,male,physical_health
97,arthritis,0,0,True,male,physical_health
98,arthritis,0,0,True,male,physical_health
99,arthritis,0,0,True,male,physical_health
100,arthritis,0,0,True,male,physical_health
101,arthritis,0,0,True,male,physical_health
102,arthritis,0,0,True,male,physical_health
103,arthritis,0,0,True,male,physical_health
104,arthritis,0,0,True,male,physical_health
105,arthritis,0,0,True,male,physical_health
106,arthritis,0,0,True,male,physical_health
107,arthritis,0,0,True,male,physical_health
108,arthritis,0,0,True,male,physical_health
109,arthritis,0,0,True,male,physical_health
110,arthritis,0,0,True,male,physical_health
111,arthritis,0,0,True,male,physical_health
112,arthritis,0,0,True,male,physical_health
113,arthritis,0,0,True,male,physical_health
114,arthritis,0,0,True,male,physical_health
115,arthritis,0,0,True,male,physical_health
116,arthritis,0,0,True,male,physical_health
117,arthritis,0,0,True,male,physical_health
118,arthritis,0,0,True,male,physical_health
119,arthritis,0,0,True,male,physical_health
120,arthritis,0,0,True,male,physical_health
121,arthritis,0,0,True,male,physical_health
122,arthritis,0,0,True,male,physical_health
123,arthritis,0,0,True,male,physical_health
124,arthritis,0,0,True,male,physical_health
125,arthritis,0,0,True,male,physical_health
126,arthritis,0,0,True,male,physical_health
127,arthritis,0,0,True,male,physical_health
128,arthritis,0,0,True,male,physical_health
129,arthritis,0,0,True,male,physical_health
130,arthritis,0,0,True,male,physical_health
131,arthritis,0,0,True,male,physical_health
132,arthritis,0,0,True,male,physical_health
133,arthritis,0,0,True,male,physical_health
134,arthritis,0,0,True,male,physical_health
135,arthritis,0,0,True,male,physical_health
136,arthritis,0,0,True,male,physical_health
137,arthritis,0,0,True,male,physical_health
138,arthritis,0,0,True,male,physical_health
139,arthritis,0,0,True,male,physical_health
140,arthritis,0,0,True,male,physical_health
141,arthritis,0,0,True,male,physical_health
142,arthritis,0,0,True,male,physical_health
143,arthritis,0,0,True,male,physical_health
144,arthritis,0,0,True,male,physical_health
145,arthritis,0,0,True,male,physical_health
146,arthritis,0,0,True,male,physical_health
147,arthritis,0,0,True,male,physical_health
148,arthritis,0,0,True,male,physical_health
149,arthritis,0,0,True,male,physical_health
150,arthritis,0,0,True,male,physical_health
151,arthritis,2,2,True,male,physical_health
152,arthritis,0,0,True,male,physical_health
153,arthritis,0,0,True,male,physical_health
154,arthritis,0,0,True,male,physical_health
155,arthritis,0,0,True,male,physical_health
156,arthritis,0,0,True,male,physical_health
157,arthritis,0,0,True,male,physical_health
158,arthritis,0,0,True,male,physical_health
159,arthritis,0,0,True,male,physical_health
160,arthritis,0,0,True,male,physical_health
161,arthritis,0,0,True,male,physical_health
162,arthritis,0,0,True,male,physical_health
163,arthritis,0,0,True,male,physical_health
164,arthritis,0,0,True,male,physical_health
165,arthritis,0,0,True,male,physical_health
166,arthritis,0,0,True,male,physical_health
167,arthritis,0,0,True,male,physical_health
168,arthritis,0,0,True,male,physical_health
169,arthritis,0,0,True,male,physical_health
170,arthritis,0,0,True,male,physical_health
171,arthritis,0,0,True,male,physical_health
172,arthritis,0,0,True,male,physical_health
173,arthritis,0,0,True,male,physical_health
174,arthritis,0,0,True,male,physical_health
175,arthritis,0,0,True,male,physical_health
176,arthritis,0,0,True,male,physical_health
177,arthritis,0,0,True,male,physical_health
178,arthritis,0,0,True,male,physical_health
179,arthritis,0,0,True,male,physical_health
180,arthritis,0,0,True,male,physical_health
181,arthritis,0,0,True,male,physical_health
182,arthritis,0,0,True,male,physical_health
183,arthritis,0,0,True,male,physical_health
184,arthritis,0,0,True,male,physical_health
185,arthritis,0,0,True,male,physical_health
186,arthritis,0,0,True,male,physical_health
187,arthritis,0,0,True,male,physical_health
188,arthritis,0,0,True,male,physical_health
189,arthritis,0,0,True,male,physical_health
190,arthritis,0,0,True,male,physical_health
191,arthritis,0,0,True,male,physical_health
192,arthritis,0,0,True,male,physical_health
193,arthritis,0,0,True,male,physical_health
194,arthritis,0,0,True,male,physical_health
195,arthritis,0,0,True,male,physical_health
196,arthritis,0,0,True,male,physical_health
197,arthritis,0,0,True,male,physical_health
198,arthritis,0,0,True,male,physical_health
199,arthritis,0,0,True,male,physical_health
200,arthritis,0,0,True,male,physical_health
201,arthritis,0,0,True,male,physical_health
202,arthritis,0,0,True,male,physical_health
203,arthritis,0,0,True,male,physical_health
0,asthma,0,0,True,male,physical_health
1,asthma,0,0,True,male,physical_health
2,asthma,0,0,True,male,physical_health
3,asthma,0,0,True,male,physical_health
4,asthma,0,0,True,male,physical_health
5,asthma,0,0,True,male,physical_health
6,asthma,0,0,True,male,physical_health
7,asthma,0,0,True,male,physical_health
8,asthma,0,0,True,male,physical_health
9,asthma,0,0,True,male,physical_health
10,asthma,0,0,True,male,physical_health
11,asthma,0,0,True,male,physical_health
12,asthma,0,0,True,male,physical_health
13,asthma,0,0,True,male,physical_health
14,asthma,0,0,True,male,physical_health
15,asthma,0,0,True,male,physical_health
16,asthma,0,0,True,male,physical_health
17,asthma,0,0,True,male,physical_health
18,asthma,0,0,True,male,physical_health
19,asthma,0,0,True,male,physical_health
20,asthma,0,0,True,male,physical_health
21,asthma,0,0,True,male,physical_health
22,asthma,0,0,True,male,physical_health
23,asthma,0,0,True,male,physical_health
24,asthma,0,0,True,male,physical_health
25,asthma,0,0,True,male,physical_health
26,asthma,0,0,True,male,physical_health
27,asthma,0,0,True,male,physical_health
28,asthma,0,0,True,male,physical_health
29,asthma,0,0,True,male,physical_health
30,asthma,0,0,True,male,physical_health
31,asthma,0,0,True,male,physical_health
32,asthma,0,0,True,male,physical_health
33,asthma,0,0,True,male,physical_health
34,asthma,0,0,True,male,physical_health
35,asthma,0,0,True,male,physical_health
36,asthma,0,0,True,male,physical_health
37,asthma,0,0,True,male,physical_health
38,asthma,0,0,True,male,physical_health
39,asthma,0,0,True,male,physical_health
40,asthma,0,0,True,male,physical_health
41,asthma,0,0,True,male,physical_health
42,asthma,0,0,True,male,physical_health
43,asthma,0,0,True,male,physical_health
44,asthma,0,0,True,male,physical_health
45,asthma,0,0,True,male,physical_health
46,asthma,0,0,True,male,physical_health
47,asthma,0,0,True,male,physical_health
48,asthma,0,0,True,male,physical_health
49,asthma,0,0,True,male,physical_health
50,asthma,0,0,True,male,physical_health
51,asthma,0,0,True,male,physical_health
52,asthma,0,0,True,male,physical_health
53,asthma,0,0,True,male,physical_health
54,asthma,0,0,True,male,physical_health
55,asthma,0,0,True,male,physical_health
56,asthma,0,0,True,male,physical_health
57,asthma,0,0,True,male,physical_health
58,asthma,0,0,True,male,physical_health
59,asthma,0,0,True,male,physical_health
60,asthma,0,0,True,male,physical_health
61,asthma,0,0,True,male,physical_health
62,asthma,0,0,True,male,physical_health
63,asthma,0,0,True,male,physical_health
64,asthma,0,0,True,male,physical_health
65,asthma,0,0,True,male,physical_health
66,asthma,0,0,True,male,physical_health
67,asthma,0,0,True,male,physical_health
68,asthma,0,0,True,male,physical_health
69,asthma,0,0,True,male,physical_health
70,asthma,0,0,True,male,physical_health
71,asthma,0,0,True,male,physical_health
72,asthma,0,0,True,male,physical_health
73,asthma,0,0,True,male,physical_health
74,asthma,0,0,True,male,physical_health
75,asthma,0,0,True,male,physical_health
76,asthma,0,0,True,male,physical_health
77,asthma,0,0,True,male,physical_health
78,asthma,0,0,True,male,physical_health
79,asthma,0,0,True,male,physical_health
80,asthma,0,0,True,male,physical_health
81,asthma,0,0,True,male,physical_health
82,asthma,0,0,True,male,physical_health
83,asthma,0,0,True,male,physical_health
84,asthma,0,0,True,male,physical_health
85,asthma,0,0,True,male,physical_health
86,asthma,0,0,True,male,physical_health
87,asthma,0,0,True,male,physical_health
88,asthma,0,0,True,male,physical_health
89,asthma,0,0,True,male,physical_health
90,asthma,0,0,True,male,physical_health
91,asthma,0,0,True,male,physical_health
92,asthma,0,0,True,male,physical_health
93,asthma,0,0,True,male,physical_health
94,asthma,0,0,True,male,physical_health
95,asthma,0,0,True,male,physical_health
96,asthma,0,0,True,male,physical_health
97,asthma,0,0,True,male,physical_health
98,asthma,0,0,True,male,physical_health
99,asthma,0,0,True,male,physical_health
100,asthma,0,0,True,male,physical_health
101,asthma,0,0,True,male,physical_health
102,asthma,0,0,True,male,physical_health
103,asthma,0,0,True,male,physical_health
104,asthma,0,0,True,male,physical_health
105,asthma,0,0,True,male,physical_health
106,asthma,0,0,True,male,physical_health
107,asthma,0,0,True,male,physical_health
108,asthma,0,0,True,male,physical_health
109,asthma,0,0,True,male,physical_health
110,asthma,0,0,True,male,physical_health
111,asthma,0,0,True,male,physical_health
112,asthma,0,0,True,male,physical_health
113,asthma,0,0,True,male,physical_health
114,asthma,0,0,True,male,physical_health
115,asthma,0,0,True,male,physical_health
116,asthma,0,0,True,male,physical_health
117,asthma,0,0,True,male,physical_health
118,asthma,0,0,True,male,physical_health
119,asthma,0,0,True,male,physical_health
120,asthma,0,0,True,male,physical_health
