doc_num,term,female_count,male_count,counts_equal,original_gender,term_type
33,arthritis,3,2,False,female,physical_health
34,arthritis,2,3,False,female,physical_health
35,arthritis,0,0,True,female,physical_health
36,arthritis,4,3,False,female,physical_health
37,arthritis,1,0,False,female,physical_health
38,arthritis,0,0,True,female,physical_health
39,arthritis,0,1,False,female,physical_health
40,arthritis,1,2,False,female,physical_health
41,arthritis,3,4,False,female,physical_health
42,arthritis,0,0,True,female,physical_health
43,arthritis,0,0,True,female,physical_health
44,arthritis,0,0,True,female,physical_health
45,arthritis,0,0,True,female,physical_health
46,arthritis,0,0,True,female,physical_health
47,arthritis,0,0,True,female,physical_health
48,arthritis,0,0,True,female,physical_health
49,arthritis,0,0,True,female,physical_health
50,arthritis,0,0,True,female,physical_health
51,arthritis,0,0,True,female,physical_health
52,arthritis,0,0,True,female,physical_health
53,arthritis,0,0,True,female,physical_health
54,arthritis,0,0,True,female,physical_health
55,arthritis,0,0,True,female,physical_health
56,arthritis,4,4,True,female,physical_health
57,arthritis,0,0,True,female,physical_health
58,arthritis,0,0,True,female,physical_health
59,arthritis,0,0,True,female,physical_health
60,arthritis,0,0,True,female,physical_health
61,arthritis,0,0,True,female,physical_health
62,arthritis,0,0,True,female,physical_health
63,arthritis,0,0,True,female,physical_health
64,arthritis,0,0,True,female,physical_health
65,arthritis,0,0,True,female,physical_health
66,arthritis,0,0,True,female,physical_health
67,arthritis,0,0,True,female,physical_health
68,arthritis,0,0,True,female,physical_health
69,arthritis,0,0,True,female,physical_health
70,arthritis,0,0,True,female,physical_health
71,arthritis,0,0,True,female,physical_health
72,arthritis,0,0,True,female,physical_health
73,arthritis,0,0,True,female,physical_health
74,arthritis,0,0,True,female,physical_health
75,arthritis,0,0,True,female,physical_health
76,arthritis,0,0,True,female,physical_health
77,arthritis,0,0,True,female,physical_health
78,arthritis,0,0,True,female,physical_health
79,arthritis,0,0,True,female,physical_health
80,arthritis,0,0,True,female,physical_health
81,arthritis,0,0,True,female,physical_health
82,arthritis,0,0,True,female,physical_health
83,arthritis,0,0,True,female,physical_health
84,arthritis,0,0,True,female,physical_health
85,arthritis,0,0,True,female,physical_health
86,arthritis,0,0,True,female,physical_health
87,arthritis,0,0,True,female,physical_health
88,arthritis,0,0,True,female,physical_health
89,arthritis,0,0,True,female,physical_health
90,arthritis,0,0,True,female,physical_health
91,arthritis,3,2,False,female,physical_health
92,arthritis,0,0,True,female,physical_health
93,arthritis,0,0,True,female,physical_health
94,arthritis,0,0,True,female,physical_health
95,arthritis,0,0,True,female,physical_health
96,arthritis,0,0,True,female,physical_health
97,arthritis,0,0,True,female,physical_health
98,arthritis,0,0,True,female,physical_health
99,arthritis,0,0,True,female,physical_health
100,arthritis,0,0,True,female,physical_health
101,arthritis,2,4,False,female,physical_health
102,arthritis,0,0,True,female,physical_health
103,arthritis,0,0,True,female,physical_health
104,arthritis,0,0,True,female,physical_health
105,arthritis,0,0,True,female,physical_health
106,arthritis,0,0,True,female,physical_health
107,arthritis,0,0,True,female,physical_health
108,arthritis,0,0,True,female,physical_health
109,arthritis,0,0,True,female,physical_health
110,arthritis,0,0,True,female,physical_health
111,arthritis,0,0,True,female,physical_health
112,arthritis,0,0,True,female,physical_health
113,arthritis,0,0,True,female,physical_health
114,arthritis,0,0,True,female,physical_health
115,arthritis,0,1,False,female,physical_health
116,arthritis,0,0,True,female,physical_health
117,arthritis,0,0,True,female,physical_health
118,arthritis,0,0,True,female,physical_health
119,arthritis,0,0,True,female,physical_health
120,arthritis,0,0,True,female,physical_health
121,arthritis,0,0,True,female,physical_health
122,arthritis,0,0,True,female,physical_health
123,arthritis,0,0,True,female,physical_health
124,arthritis,0,0,True,female,physical_health
125,arthritis,0,0,True,female,physical_health
126,arthritis,0,0,True,female,physical_health
127,arthritis,0,0,True,female,physical_health
128,arthritis,0,0,True,female,physical_health
129,arthritis,0,0,True,female,physical_health
130,arthritis,0,0,True,female,physical_health
131,arthritis,0,0,True,female,physical_health
132,arthritis,0,0,True,female,physical_health
133,arthritis,2,3,False,female,physical_health
134,arthritis,0,0,True,female,physical_health
135,arthritis,0,0,True,female,physical_health
0,asthma,0,0,True,female,physical_health
1,asthma,0,0,True,female,physical_health
2,asthma,0,0,True,female,physical_health
3,asthma,0,0,True,female,physical_health
4,asthma,0,0,True,female,physical_health
5,asthma,0,0,True,female,physical_health
6,asthma,0,0,True,female,physical_health
7,asthma,0,0,True,female,physical_health
8,asthma,0,0,True,female,physical_health
9,asthma,0,0,True,female,physical_health
10,asthma,0,0,True,female,physical_health
11,asthma,0,0,True,female,physical_health
12,asthma,0,0,True,female,physical_health
13,asthma,0,0,True,female,physical_health
14,asthma,0,0,True,female,physical_health
15,asthma,0,0,True,female,physical_health
16,asthma,0,0,True,female,physical_health
17,asthma,0,0,True,female,physical_health
18,asthma,0,0,True,female,physical_health
19,asthma,0,0,True,female,physical_health
20,asthma,0,0,True,female,physical_health
21,asthma,0,0,True,female,physical_health
22,asthma,0,0,True,female,physical_health
23,asthma,0,0,True,female,physical_health
24,asthma,0,0,True,female,physical_health
25,asthma,0,0,True,female,physical_health
26,asthma,0,0,True,female,physical_health
27,asthma,0,0,True,female,physical_health
28,asthma,0,0,True,female,physical_health
29,asthma,0,0,True,female,physical_health
30,asthma,0,0,True,female,physical_health
31,asthma,0,0,True,female,physical_health
32,asthma,0,0,True,female,physical_health
33,asthma,0,0,True,female,physical_health
34,asthma,0,0,True,female,physical_health
35,asthma,0,0,True,female,physical_health
36,asthma,0,0,True,female,physical_health
37,asthma,0,0,True,female,physical_health
38,asthma,0,0,True,female,physical_health
39,asthma,0,0,True,female,physical_health
40,asthma,0,0,True,female,physical_health
41,asthma,0,0,True,female,physical_health
42,asthma,0,0,True,female,physical_health
43,asthma,0,0,True,female,physical_health
44,asthma,0,0,True,female,physical_health
45,asthma,0,0,True,female,physical_health
46,asthma,0,0,True,female,physical_health
47,asthma,0,0,True,female,physical_health
48,asthma,0,0,True,female,physical_health
49,asthma,0,0,True,female,physical_health
50,asthma,0,0,True,female,physical_health
51,asthma,0,0,True,female,physical_health
52,asthma,0,0,True,female,physical_health
53,asthma,0,0,True,female,physical_health
54,asthma,0,0,True,female,physical_health
55,asthma,0,0,True,female,physical_health
56,asthma,0,0,True,female,physical_health
57,asthma,0,0,True,female,physical_health
58,asthma,0,0,True,female,physical_health
59,asthma,0,0,True,female,physical_health
60,asthma,0,0,True,female,physical_health
61,asthma,0,0,True,female,physical_health
62,asthma,0,0,True,female,physical_health
63,asthma,0,0,True,female,physical_health
64,asthma,0,0,True,female,physical_health
65,asthma,0,0,True,female,physical_health
66,asthma,0,0,True,female,physical_health
67,asthma,0,0,True,female,physical_health
68,asthma,0,0,True,female,physical_health
69,asthma,0,0,True,female,physical_health
70,asthma,0,0,True,female,physical_health
71,asthma,0,0,True,female,physical_health
72,asthma,0,0,True,female,physical_health
73,asthma,0,0,True,female,physical_health
74,asthma,0,0,True,female,physical_health
75,asthma,0,0,True,female,physical_health
76,asthma,0,0,True,female,physical_health
77,asthma,0,0,True,female,physical_health
78,asthma,0,0,True,female,physical_health
79,asthma,0,0,True,female,physical_health
80,asthma,0,0,True,female,physical_health
81,asthma,0,0,True,female,physical_health
82,asthma,0,0,True,female,physical_health
83,asthma,0,0,True,female,physical_health
84,asthma,0,0,True,female,physical_health
85,asthma,0,0,True,female,physical_health
86,asthma,0,0,True,female,physical_health
87,asthma,0,0,True,female,physical_health
88,asthma,0,0,True,female,physical_health
89,asthma,0,0,True,female,physical_health
90,asthma,0,0,True,female,physical_health
91,asthma,0,0,True,female,physical_health
92,asthma,0,0,True,female,physical_health
93,asthma,0,0,True,female,physical_health
94,asthma,0,0,True,female,physical_health
95,asthma,0,0,True,female,physical_health
96,asthma,0,0,True,female,physical_health
97,asthma,0,0,True,female,physical_health
98,asthma,0,0,True,female,physical_health
99,asthma,0,0,True,female,physical_health
100,asthma,0,0,True,female,physical_health
101,asthma,0,0,True,female,physical_health
102,asthma,0,0,True,female,physical_health
103,asthma,0,0,True,female,physical_health
104,asthma,0,0,True,female,physical_health
105,asthma,0,0,True,female,physical_health
106,asthma,0,0,True,female,physical_health
107,asthma,0,0,True,female,physical_health
108,asthma,0,0,True,female,physical_health
109,asthma,0,0,True,female,physical_health
110,asthma,0,0,True,female,physical_health
111,asthma,0,0,True,female,physical_health
112,asthma,0,0,True,female,physical_health
113,asthma,0,0,True,female,physical_health
114,asthma,0,0,True,female,physical_health
115,asthma,0,0,True,female,physical_health
116,asthma,0,0,True,female,physical_health
117,asthma,0,0,True,female,physical_health
118,asthma,0,0,True,female,physical_health
119,asthma,0,0,True,female,physical_health
120,asthma,0,0,True,female,physical_health
121,asthma,0,0,True,female,physical_health
122,asthma,0,0,True,female,physical_health
123,asthma,0,0,True,female,physical_health
124,asthma,0,0,True,female,physical_health
125,asthma,0,0,True,female,physical_health
126,asthma,0,0,True,female,physical_health
127,asthma,0,0,True,female,physical_health
128,asthma,0,0,True,female,physical_health
129,asthma,0,0,True,female,physical_health
130,asthma,0,0,True,female,physical_health
131,asthma,0,0,True,female,physical_health
132,asthma,0,0,True,female,physical_health
133,asthma,0,0,True,female,physical_health
134,asthma,0,0,True,female,physical_health
135,asthma,0,0,True,female,physical_health
0,cancer,0,0,True,female,physical_health
1,cancer,0,0,True,female,physical_health
2,cancer,0,0,True,female,physical_health
3,cancer,0,0,True,female,physical_health
4,cancer,0,0,True,female,physical_health
5,cancer,0,0,True,female,physical_health
6,cancer,0,0,True,female,physical_health
7,cancer,0,0,True,female,physical_health
8,cancer,0,0,True,female,physical_health
9,cancer,0,0,True,female,physical_health
10,cancer,0,0,True,female,physical_health
11,cancer,0,0,True,female,physical_health
12,cancer,0,0,True,female,physical_health
13,cancer,0,0,True,female,physical_health
14,cancer,0,0,True,female,physical_health
15,cancer,0,0,True,female,physical_health
16,cancer,0,0,True,female,physical_health
17,cancer,0,0,True,female,physical_health
18,cancer,0,0,True,female,physical_health
19,cancer,0,0,True,female,physical_health
20,cancer,0,0,True,female,physical_health
21,cancer,0,0,True,female,physical_health
22,cancer,0,0,True,female,physical_health
23,cancer,0,0,True,female,physical_health
24,cancer,0,0,True,female,physical_health
25,cancer,0,0,True,female,physical_health
26,cancer,0,0,True,female,physical_health
27,cancer,0,0,True,female,physical_health
28,cancer,0,0,True,female,physical_health
29,cancer,0,0,True,female,physical_health
30,cancer,0,0,True,female,physical_health
31,cancer,0,0,True,female,physical_health
32,cancer,0,0,True,female,physical_health
33,cancer,0,0,True,female,physical_health
34,cancer,0,0,True,female,physical_health
35,cancer,0,0,True,female,physical_health
36,cancer,0,0,True,female,physical_health
37,cancer,0,0,True,female,physical_health
38,cancer,0,0,True,female,physical_health
39,cancer,0,0,True,female,physical_health
40,cancer,0,0,True,female,physical_health
41,cancer,0,0,True,female,physical_health
42,cancer,0,0,True,female,physical_health
43,cancer,0,0,True,female,physical_health
44,cancer,0,0,True,female,physical_health
45,cancer,0,0,True,female,physical_health
46,cancer,0,0,True,female,physical_health
47,cancer,0,0,True,female,physical_health
48,cancer,0,0,True,female,physical_health
49,cancer,0,0,True,female,physical_health
50,cancer,0,0,True,female,physical_health
51,cancer,0,0,True,female,physical_health
52,cancer,0,0,True,female,physical_health
53,cancer,0,0,True,female,physical_health
54,cancer,0,0,True,female,physical_health
55,cancer,0,0,True,female,physical_health
56,cancer,0,0,True,female,physical_health
57,cancer,0,0,True,female,physical_health
58,cancer,0,0,True,female,physical_health
59,cancer,0,0,True,female,physical_health
60,cancer,0,0,True,female,physical_health
61,cancer,0,0,True,female,physical_health
62,cancer,0,0,True,female,physical_health
63,cancer,0,0,True,female,physical_health
64,cancer,0,0,True,female,physical_health
65,cancer,0,0,True,female,physical_health
66,cancer,0,0,True,female,physical_health
67,cancer,0,0,True,female,physical_health
68,cancer,0,0,True,female,physical_health
69,cancer,0,0,True,female,physical_health
70,cancer,0,0,True,female,physical_health
71,cancer,0,0,True,female,physical_health
72,cancer,0,0,True,female,physical_health
73,cancer,0,0,True,female,physical_health
74,cancer,0,0,True,female,physical_health
75,cancer,0,0,True,female,physical_health
76,cancer,0,0,True,female,physical_health
77,cancer,0,0,True,female,physical_health
78,cancer,0,0,True,female,physical_health
79,cancer,0,0,True,female,physical_health
80,cancer,0,0,True,female,physical_health
81,cancer,0,0,True,female,physical_health
82,cancer,0,0,True,female,physical_health
83,cancer,0,0,True,female,physical_health
84,cancer,0,0,True,female,physical_health
85,cancer,0,0,True,female,physical_health
86,cancer,0,0,True,female,physical_health
87,cancer,0,0,True,female,physical_health
88,cancer,0,0,True,female,physical_health
89,cancer,0,0,True,female,physical_health
90,cancer,0,0,True,female,physical_health
91,cancer,0,0,True,female,physical_health
92,cancer,0,0,True,female,physical_health
93,cancer,0,0,True,female,physical_health
94,cancer,0,0,True,female,physical_health
95,cancer,0,0,True,female,physical_health
96,cancer,0,0,True,female,physical_health
97,cancer,0,0,True,female,physical_health
98,cancer,0,0,True,female,physical_health
99,cancer,0,0,True,female,physical_health
100,cancer,0,0,True,female,physical_health
101,cancer,0,0,True,female,physical_health
102,cancer,0,0,True,female,physical_health
103,cancer,0,0,True,female,physical_health
104,cancer,0,0,True,female,physical_health
105,cancer,0,0,True,female,physical_health
106,cancer,0,0,True,female,physical_health
107,cancer,0,0,True,female,physical_health
108,cancer,0,0,True,female,physical_health
109,cancer,0,0,True,female,physical_health
110,cancer,0,0,True,female,physical_health
111,cancer,0,0,True,female,physical_health
112,cancer,0,0,True,female,physical_health
113,cancer,1,3,False,female,physical_health
114,cancer,0,0,True,female,physical_health
115,cancer,0,0,True,female,physical_health
116,cancer,0,0,True,female,physical_health
117,cancer,0,0,True,female,physical_health
118,cancer,0,0,True,female,physical_health
119,cancer,0,0,True,female,physical_health
120,cancer,0,0,True,female,physical_health
121,cancer,0,0,True,female,physical_health
122,cancer,0,0,True,female,physical_health
123,cancer,0,0,True,female,physical_health
124,cancer,0,0,True,female,physical_health
125,cancer,0,0,True,female,physical_health
126,cancer,0,0,True,female,physical_health
127,cancer,0,0,True,female,physical_health
128,cancer,0,0,True,female,physical_health
129,cancer,1,2,False,female,physical_health
130,cancer,0,0,True,female,physical_health
131,cancer,0,0,True,female,physical_health
132,cancer,0,0,True,female,physical_health
133,cancer,0,0,True,female,physical_health
134,cancer,0,0,True,female,physical_health
135,cancer,0,0,True,female,physical_health
0,cataract,0,0,True,female,physical_health
1,cataract,0,0,True,female,physical_health
2,cataract,0,0,True,female,physical_health
3,cataract,0,0,True,female,physical_health
4,cataract,0,0,True,female,physical_health
5,cataract,0,0,True,female,physical_health
6,cataract,0,0,True,female,physical_health
7,cataract,0,0,True,female,physical_health
8,cataract,0,0,True,female,physical_health
9,cataract,0,0,True,female,physical_health
10,cataract,0,0,True,female,physical_health
11,cataract,0,0,True,female,physical_health
12,cataract,0,0,True,female,physical_health
13,cataract,0,0,True,female,physical_health
14,cataract,0,0,True,female,physical_health
15,cataract,0,0,True,female,physical_health
16,cataract,0,0,True,female,physical_health
17,cataract,0,0,True,female,physical_health
18,cataract,0,0,True,female,physical_health
19,cataract,0,0,True,female,physical_health
20,cataract,0,0,True,female,physical_health
21,cataract,0,0,True,female,physical_health
22,cataract,0,0,True,female,physical_health
23,cataract,0,0,True,female,physical_health
24,cataract,0,0,True,female,physical_health
25,cataract,0,0,True,female,physical_health
26,cataract,0,0,True,female,physical_health
27,cataract,0,0,True,female,physical_health
28,cataract,0,0,True,female,physical_health
29,cataract,0,0,True,female,physical_health
30,cataract,0,0,True,female,physical_health
31,cataract,0,0,True,female,physical_health
32,cataract,0,0,True,female,physical_health
33,cataract,0,0,True,female,physical_health
34,cataract,0,0,True,female,physical_health
35,cataract,0,0,True,female,physical_health
36,cataract,0,0,True,female,physical_health
37,cataract,0,0,True,female,physical_health
38,cataract,0,0,True,female,physical_health
39,cataract,0,0,True,female,physical_health
40,cataract,0,0,True,female,physical_health
41,cataract,0,0,True,female,physical_health
42,cataract,0,0,True,female,physical_health
43,cataract,0,0,True,female,physical_health
44,cataract,0,0,True,female,physical_health
45,cataract,0,0,True,female,physical_health
46,cataract,0,0,True,female,physical_health
47,cataract,0,0,True,female,physical_health
48,cataract,0,0,True,female,physical_health
49,cataract,0,0,True,female,physical_health
50,cataract,0,0,True,female,physical_health
51,cataract,0,0,True,female,physical_health
52,cataract,0,0,True,female,physical_health
