doc_num,word,word_count_female,word_count_male
0,incontinence,0.0,0.0
0,individual,0.0,0.0
0,information,0.0,0.0
0,injury,0.0,0.0
0,intellectual,0.0,0.0
0,interaction,0.0,0.0
0,kidney,0.0,0.0
0,knee,0.0,0.0
0,language,0.0,0.0
0,late,0.0,0.0
0,lead,0.0,0.0
0,learn,0.0,0.0
0,leave,0.0,0.0
0,level,0.0,0.0
0,lewy,0.0,0.0
0,life,0.0,0.0
0,limb,0.0,0.0
0,limit,0.0,0.0
0,limitation,0.0,0.0
0,listen,0.0,0.0
0,long,0.0,0.0
0,loss,0.0,0.0
0,low,0.0,0.0
0,lung,0.0,0.0
0,macular,0.0,0.0
0,maintain,0.0,0.0
0,manage,0.0,0.0
0,management,0.0,0.0
0,meal,0.0,1.0
0,medical,0.0,0.0
0,medication,0.0,0.0
0,member,0.0,0.0
0,memory,0.0,0.0
0,mentally,0.0,0.0
0,mild,0.0,0.0
0,mobility,1.0,1.0
0,moderate,0.0,0.0
0,monitor,0.0,0.0
0,monitoring,0.0,0.0
0,mood,0.0,0.0
0,motivation,0.0,0.0
0,motor,0.0,0.0
0,multiple,0.0,0.0
0,music,0.0,0.0
0,needs,0.0,0.0
0,new,0.0,0.0
0,night,0.0,0.0
0,non,0.0,0.0
0,numbness,0.0,0.0
0,nursing,0.0,0.0
0,obstructive,0.0,0.0
0,occasional,0.0,0.0
0,offer,0.0,0.0
0,old,0.0,0.0
0,ongoing,0.0,0.0
0,osteoarthritis,0.0,0.0
0,osteoporosis,0.0,0.0
0,ovarian,0.0,0.0
0,overall,1.0,1.0
0,overwhelmed,0.0,0.0
0,oxygen,0.0,0.0
0,package,1.0,0.0
0,pain,0.0,0.0
0,palliative,0.0,0.0
0,parkinson,1.0,1.0
0,participate,0.0,0.0
0,particularly,0.0,0.0
0,past,0.0,0.0
0,people,0.0,0.0
0,period,0.0,0.0
0,peripheral,0.0,0.0
0,person,0.0,0.0
0,personal,0.0,1.0
0,physical,0.0,0.0
0,physiotherapy,0.0,0.0
0,plan,0.0,0.0
0,point,0.0,0.0
0,portable,0.0,0.0
0,positively,0.0,0.0
0,preparation,0.0,0.0
0,prescribe,0.0,0.0
0,present,0.0,0.0
0,pressure,0.0,0.0
0,problem,0.0,0.0
0,progress,0.0,0.0
0,progressively,1.0,1.0
0,provide,0.0,0.0
0,pulmonary,0.0,0.0
0,quality,0.0,0.0
0,rate,0.0,0.0
0,recall,0.0,0.0
0,receive,0.0,0.0
0,recent,0.0,0.0
0,recognize,0.0,0.0
0,reduce,0.0,0.0
0,regular,0.0,0.0
0,rely,0.0,0.0
0,remain,0.0,0.0
0,remember,0.0,0.0
0,renal,0.0,0.0
0,require,0.0,1.0
0,reside,0.0,0.0
0,resident,0.0,0.0
0,residential,0.0,0.0
0,respond,0.0,0.0
0,result,0.0,0.0
0,rheumatoid,0.0,0.0
0,rigidity,0.0,0.0
0,round,0.0,0.0
0,routine,0.0,0.0
0,safe,0.0,0.0
0,sclerosis,0.0,0.0
0,secure,0.0,0.0
0,sensory,0.0,0.0
0,services,0.0,0.0
0,setting,0.0,0.0
0,seven,0.0,0.0
0,severe,0.0,0.0
0,sharp,0.0,0.0
0,shortness,0.0,0.0
0,significant,0.0,0.0
0,significantly,0.0,0.0
0,skill,0.0,0.0
0,smith,1.0,1.0
0,social,0.0,0.0
0,socially,0.0,0.0
0,sodium,0.0,0.0
0,solving,0.0,0.0
0,span,0.0,0.0
0,specialized,0.0,0.0
0,spinal,0.0,0.0
0,spread,0.0,0.0
0,staff,0.0,0.0
0,stage,0.0,0.0
0,status,0.0,0.0
0,stiffness,0.0,0.0
0,strength,0.0,0.0
0,stroke,0.0,0.0
0,structured,0.0,0.0
0,struggle,0.0,0.0
0,suffer,0.0,0.0
0,supplemental,0.0,0.0
0,support,1.0,0.0
0,supportive,0.0,0.0
0,surrounding,0.0,0.0
0,symptom,0.0,0.0
0,take,0.0,0.0
0,tank,0.0,0.0
0,task,0.0,0.0
0,team,0.0,0.0
0,tendency,0.0,0.0
0,term,0.0,0.0
0,test,0.0,0.0
0,therapeutic,0.0,0.0
0,therapy,0.0,0.0
0,time,0.0,0.0
0,toileting,0.0,0.0
0,total,0.0,0.0
0,transfer,0.0,0.0
0,transition,0.0,0.0
0,treatment,0.0,0.0
0,tremor,0.0,0.0
0,type,0.0,0.0
0,unable,0.0,0.0
0,unfamiliar,0.0,0.0
0,unique,0.0,0.0
0,unit,0.0,0.0
0,urinary,0.0,0.0
0,use,0.0,0.0
0,variety,0.0,0.0
0,vascular,0.0,0.0
0,verbal,0.0,0.0
0,vision,0.0,0.0
0,visit,0.0,0.0
0,visual,0.0,0.0
0,walker,0.0,0.0
0,walking,0.0,0.0
0,wander,0.0,0.0
0,weakness,0.0,0.0
0,wheelchair,0.0,0.0
0,worsen,1.0,1.0
0,wrist,0.0,0.0
0,year,1.0,1.0
1,24,0.0,0.0
1,76,0.0,0.0
1,78,0.0,0.0
1,79,0.0,0.0
1,80,0.0,0.0
1,81,0.0,0.0
1,82,0.0,0.0
1,83,0.0,0.0
1,84,0.0,0.0
1,85,0.0,0.0
1,86,0.0,0.0
1,87,0.0,0.0
1,88,1.0,1.0
1,89,0.0,0.0
1,90,0.0,0.0
1,91,0.0,0.0
1,92,0.0,0.0
1,ability,1.0,1.0
1,able,0.0,0.0
1,active,0.0,0.0
1,activity,0.0,0.0
1,adjust,0.0,0.0
1,adult,0.0,0.0
1,advance,0.0,0.0
1,advanced,1.0,1.0
1,affect,1.0,1.0
1,age,0.0,0.0
1,agitate,0.0,0.0
1,agitation,0.0,0.0
1,ago,0.0,0.0
1,alert,0.0,0.0
1,alzheimer,0.0,0.0
1,anxious,0.0,0.0
1,approach,0.0,0.0
1,artery,0.0,0.0
1,arthritis,0.0,0.0
1,assist,0.0,0.0
1,assistance,0.0,0.0
1,attention,0.0,0.0
1,balance,0.0,0.0
1,bathing,0.0,0.0
1,bed,0.0,0.0
1,bind,0.0,0.0
1,blood,0.0,0.0
1,body,0.0,0.0
1,bone,0.0,0.0
1,breast,0.0,0.0
1,breathe,0.0,0.0
1,breathing,0.0,0.0
1,cancer,0.0,0.0
1,care,1.0,1.0
1,careful,0.0,0.0
1,cause,0.0,0.0
1,center,0.0,0.0
1,challenge,0.0,0.0
1,chemotherapy,0.0,0.0
1,chronic,1.0,1.0
1,clock,0.0,0.0
1,close,0.0,0.0
1,closely,0.0,0.0
1,cognitive,0.0,0.0
1,combination,0.0,0.0
1,combine,0.0,0.0
1,communicate,1.0,1.0
1,communication,0.0,0.0
1,community,0.0,0.0
1,complex,0.0,0.0
1,comprehensive,0.0,0.0
1,concern,0.0,0.0
1,condition,1.0,1.0
1,confused,0.0,0.0
1,confusion,0.0,0.0
1,congestive,0.0,0.0
1,continuous,0.0,0.0
1,coordination,0.0,0.0
1,copd,0.0,0.0
1,cord,0.0,0.0
1,daily,0.0,0.0
1,day,0.0,0.0
1,decline,0.0,0.0
1,degeneration,0.0,0.0
1,dementia,2.0,2.0
1,depression,0.0,0.0
1,despite,0.0,0.0
1,detail,0.0,0.0
1,di,0.0,0.0
1,diabetes,0.0,0.0
1,diagnose,0.0,0.0
1,diagnosis,0.0,0.0
1,diet,0.0,0.0
1,difficult,0.0,0.0
1,disability,0.0,0.0
1,disease,0.0,0.0
1,disoriented,0.0,0.0
1,domiciliary,0.0,0.0
1,dress,0.0,0.0
1,dressing,0.0,0.0
1,early,0.0,0.0
1,emotional,0.0,0.0
1,engage,0.0,0.0
1,enjoy,0.0,0.0
1,environment,0.0,0.0
1,event,0.0,0.0
1,exert,0.0,0.0
1,exertion,0.0,0.0
1,experience,0.0,0.0
1,face,0.0,0.0
1,facility,0.0,0.0
1,failure,0.0,0.0
1,fall,0.0,0.0
1,familiar,0.0,0.0
1,family,0.0,0.0
1,fatigue,0.0,0.0
1,feature,0.0,0.0
1,feed,0.0,0.0
1,feeding,0.0,0.0
1,feel,0.0,0.0
1,flow,0.0,0.0
1,fluctuate,0.0,0.0
1,fluid,0.0,0.0
1,follow,0.0,0.0
1,fracture,0.0,0.0
1,friendly,0.0,0.0
1,frontotemporal,0.0,0.0
1,full,0.0,0.0
1,function,0.0,0.0
1,functioning,0.0,0.0
1,get,0.0,0.0
1,gradual,0.0,0.0
1,groom,0.0,0.0
1,hallucination,0.0,0.0
1,hand,0.0,0.0
1,health,1.0,1.0
1,heart,0.0,0.0
1,high,0.0,0.0
1,history,0.0,0.0
1,home,1.0,1.0
1,hour,0.0,0.0
1,huntington,0.0,0.0
1,hygiene,0.0,0.0
1,hypertension,1.0,1.0
1,impact,0.0,0.0
1,impairment,0.0,0.0
1,include,1.0,1.0
1,incontinence,0.0,0.0
1,individual,0.0,0.0
1,information,0.0,0.0
1,injury,0.0,0.0
1,intellectual,0.0,0.0
1,interaction,0.0,0.0
1,kidney,0.0,0.0
1,knee,0.0,0.0
1,language,0.0,0.0
1,late,0.0,0.0
1,lead,0.0,0.0
1,learn,0.0,0.0
1,leave,0.0,0.0
1,level,0.0,0.0
1,lewy,0.0,0.0
1,life,0.0,0.0
1,limb,0.0,0.0
1,limit,0.0,0.0
1,limitation,0.0,0.0
1,listen,0.0,0.0
1,long,0.0,0.0
1,loss,0.0,0.0
1,low,0.0,0.0
1,lung,0.0,0.0
1,macular,0.0,0.0
1,maintain,0.0,0.0
1,manage,0.0,0.0
1,management,0.0,0.0
1,meal,0.0,0.0
1,medical,0.0,0.0
1,medication,0.0,0.0
1,member,0.0,0.0
1,memory,0.0,0.0
1,mentally,0.0,0.0
1,mild,0.0,0.0
1,mobility,0.0,0.0
1,moderate,0.0,0.0
1,monitor,0.0,0.0
1,monitoring,0.0,0.0
1,mood,0.0,0.0
1,motivation,0.0,0.0
1,motor,0.0,0.0
1,multiple,1.0,1.0
1,music,0.0,0.0
1,needs,0.0,0.0
1,new,0.0,0.0
1,night,0.0,0.0
1,non,0.0,0.0
1,numbness,0.0,0.0
1,nursing,0.0,0.0
1,obstructive,0.0,0.0
1,occasional,0.0,0.0
1,offer,0.0,0.0
1,old,0.0,0.0
1,ongoing,0.0,0.0
1,osteoarthritis,0.0,0.0
1,osteoporosis,1.0,1.0
1,ovarian,0.0,0.0
1,overall,0.0,0.0
1,overwhelmed,0.0,0.0
1,oxygen,0.0,0.0
1,package,0.0,0.0
1,pain,0.0,0.0
1,palliative,0.0,0.0
1,parkinson,0.0,0.0
1,participate,0.0,0.0
1,particularly,0.0,0.0
1,past,1.0,1.0
1,people,0.0,0.0
1,period,0.0,0.0
1,peripheral,0.0,0.0
1,person,0.0,0.0
1,personal,0.0,0.0
1,physical,0.0,0.0
1,physiotherapy,0.0,0.0
1,plan,0.0,0.0
1,point,0.0,0.0
1,portable,0.0,0.0
1,positively,0.0,0.0
1,preparation,0.0,0.0
1,prescribe,0.0,0.0
1,present,0.0,0.0
1,pressure,0.0,0.0
1,problem,0.0,0.0
1,progress,1.0,1.0
1,progressively,0.0,0.0
1,provide,0.0,0.0
1,pulmonary,0.0,0.0
1,quality,0.0,0.0
1,rate,0.0,0.0
1,recall,0.0,0.0
1,receive,0.0,0.0
1,recent,0.0,0.0
1,recognize,0.0,0.0
1,reduce,0.0,0.0
1,regular,0.0,0.0
1,rely,0.0,0.0
1,remain,0.0,0.0
1,remember,0.0,0.0
1,renal,0.0,0.0
1,require,0.0,0.0
1,reside,0.0,0.0
1,resident,0.0,0.0
1,residential,0.0,0.0
1,respond,0.0,0.0
1,result,0.0,0.0
1,rheumatoid,0.0,0.0
1,rigidity,0.0,0.0
1,round,0.0,0.0
1,routine,0.0,0.0
1,safe,0.0,0.0
1,sclerosis,0.0,0.0
1,secure,0.0,0.0
1,sensory,0.0,0.0
1,services,0.0,0.0
1,setting,0.0,0.0
1,seven,0.0,0.0
1,severe,0.0,0.0
1,sharp,0.0,0.0
1,shortness,0.0,0.0
1,significant,0.0,0.0
1,significantly,1.0,1.0
1,skill,0.0,0.0
1,smith,1.0,1.0
1,social,0.0,0.0
1,socially,0.0,0.0
1,sodium,0.0,0.0
1,solving,0.0,0.0
1,span,0.0,0.0
1,specialized,0.0,0.0
1,spinal,0.0,0.0
1,spread,0.0,0.0
1,staff,0.0,0.0
1,stage,0.0,0.0
1,status,0.0,0.0
1,stiffness,0.0,0.0
1,strength,0.0,0.0
1,stroke,0.0,0.0
1,structured,0.0,0.0
1,struggle,0.0,0.0
1,suffer,0.0,0.0
1,supplemental,0.0,0.0
1,support,0.0,0.0
1,supportive,0.0,0.0
1,surrounding,0.0,0.0
1,symptom,0.0,0.0
1,take,0.0,0.0
1,tank,0.0,0.0
1,task,0.0,0.0
1,team,0.0,0.0
1,tendency,0.0,0.0
1,term,0.0,0.0
1,test,0.0,0.0
1,therapeutic,0.0,0.0
1,therapy,0.0,0.0
1,time,0.0,0.0
1,toileting,0.0,0.0
1,total,0.0,0.0
1,transfer,0.0,0.0
1,transition,0.0,0.0
1,treatment,0.0,0.0
1,tremor,0.0,0.0
1,type,0.0,0.0
1,unable,0.0,0.0
1,unfamiliar,0.0,0.0
1,unique,0.0,0.0
1,unit,0.0,0.0
1,urinary,0.0,0.0
1,use,0.0,0.0
1,variety,0.0,0.0
1,vascular,0.0,0.0
1,verbal,0.0,0.0
1,vision,0.0,0.0
1,visit,0.0,0.0
1,visual,0.0,0.0
1,walker,0.0,0.0
1,walking,0.0,0.0
1,wander,0.0,0.0
1,weakness,0.0,0.0
1,wheelchair,0.0,0.0
1,worsen,0.0,0.0
1,wrist,0.0,0.0
1,year,1.0,1.0
2,24,0.0,0.0
2,76,0.0,0.0
2,78,0.0,0.0
2,79,0.0,0.0
2,80,0.0,0.0
2,81,0.0,0.0
2,82,0.0,0.0
2,83,0.0,0.0
2,84,0.0,0.0
2,85,0.0,0.0
2,86,0.0,0.0
2,87,0.0,0.0
2,88,0.0,0.0
2,89,0.0,0.0
2,90,0.0,0.0
2,91,0.0,0.0
2,92,0.0,0.0
2,ability,0.0,0.0
2,able,0.0,0.0
2,active,0.0,0.0
2,activity,1.0,1.0
2,adjust,0.0,0.0
2,adult,0.0,0.0
2,advance,0.0,0.0
2,advanced,0.0,0.0
2,affect,0.0,0.0
2,age,0.0,0.0
2,agitate,0.0,0.0
2,agitation,0.0,0.0
2,ago,0.0,0.0
2,alert,0.0,0.0
2,alzheimer,1.0,1.0
2,anxious,0.0,0.0
2,approach,0.0,0.0
2,artery,0.0,0.0
2,arthritis,0.0,0.0
2,assist,0.0,0.0
2,assistance,1.0,1.0
2,attention,0.0,0.0
2,balance,0.0,0.0
2,bathing,0.0,0.0
2,bed,0.0,0.0
2,bind,0.0,0.0
2,blood,0.0,0.0
2,body,0.0,0.0
2,bone,0.0,0.0
2,breast,0.0,0.0
2,breathe,0.0,0.0
2,breathing,0.0,0.0
2,cancer,0.0,0.0
2,care,0.0,0.0
2,careful,0.0,0.0
2,cause,0.0,0.0
2,center,0.0,0.0
2,challenge,1.0,1.0
2,chemotherapy,0.0,0.0
2,chronic,1.0,1.0
2,clock,0.0,0.0
2,close,0.0,0.0
2,closely,0.0,0.0
2,cognitive,0.0,0.0
2,combination,0.0,0.0
2,combine,0.0,0.0
2,communicate,0.0,0.0
2,communication,0.0,0.0
2,community,0.0,0.0
2,complex,0.0,0.0
2,comprehensive,0.0,0.0
2,concern,0.0,0.0
2,condition,0.0,0.0
2,confused,0.0,0.0
2,confusion,0.0,0.0
2,congestive,0.0,0.0
2,continuous,0.0,0.0
2,coordination,0.0,0.0
2,copd,1.0,1.0
2,cord,0.0,0.0
2,daily,1.0,1.0
2,day,0.0,0.0
2,decline,0.0,0.0
2,degeneration,0.0,0.0
2,dementia,0.0,0.0
2,depression,0.0,0.0
2,despite,1.0,1.0
2,detail,0.0,0.0
2,di,0.0,0.0
2,diabetes,0.0,0.0
2,diagnose,0.0,0.0
2,diagnosis,0.0,0.0
2,diet,0.0,0.0
2,difficult,0.0,0.0
2,disability,0.0,0.0
2,disease,2.0,2.0
2,disoriented,0.0,0.0
2,domiciliary,0.0,0.0
2,dress,0.0,0.0
2,dressing,0.0,0.0
2,early,1.0,1.0
2,emotional,0.0,0.0
2,engage,0.0,0.0
2,enjoy,0.0,0.0
2,environment,0.0,0.0
2,event,0.0,0.0
2,exert,0.0,0.0
2,exertion,0.0,0.0
2,experience,0.0,0.0
2,face,0.0,0.0
2,facility,0.0,0.0
2,failure,0.0,0.0
2,fall,0.0,0.0
2,familiar,0.0,0.0
2,family,0.0,0.0
2,fatigue,0.0,0.0
2,feature,0.0,0.0
2,feed,0.0,0.0
2,feeding,0.0,0.0
2,feel,0.0,0.0
2,flow,0.0,0.0
2,fluctuate,0.0,0.0
2,fluid,0.0,0.0
2,follow,0.0,0.0
2,fracture,0.0,0.0
2,friendly,0.0,0.0
2,frontotemporal,0.0,0.0
2,full,0.0,0.0
2,function,0.0,0.0
2,functioning,0.0,0.0
2,get,0.0,0.0
2,gradual,0.0,0.0
2,groom,0.0,0.0
2,hallucination,0.0,0.0
2,hand,0.0,0.0
2,health,1.0,1.0
2,heart,0.0,0.0
2,high,0.0,0.0
2,history,0.0,0.0
2,home,0.0,0.0
2,hour,0.0,0.0
2,huntington,0.0,0.0
2,hygiene,0.0,0.0
2,hypertension,0.0,0.0
2,impact,0.0,0.0
2,impairment,0.0,0.0
2,include,0.0,0.0
2,incontinence,0.0,0.0
2,individual,0.0,0.0
2,information,0.0,0.0
2,injury,0.0,0.0
2,intellectual,0.0,0.0
2,interaction,0.0,0.0
2,kidney,0.0,0.0
2,knee,0.0,0.0
2,language,0.0,0.0
2,late,0.0,0.0
2,lead,0.0,0.0
2,learn,0.0,0.0
2,leave,0.0,0.0
2,level,0.0,0.0
2,lewy,0.0,0.0
2,life,0.0,0.0
2,limb,0.0,0.0
2,limit,0.0,0.0
2,limitation,0.0,0.0
2,listen,0.0,0.0
2,long,0.0,0.0
2,loss,0.0,0.0
2,low,0.0,0.0
2,lung,0.0,0.0
2,macular,0.0,0.0
2,maintain,0.0,0.0
2,manage,0.0,0.0
2,management,0.0,0.0
2,meal,0.0,0.0
2,medical,0.0,0.0
2,medication,0.0,0.0
2,member,0.0,0.0
2,memory,0.0,0.0
2,mentally,0.0,0.0
2,mild,0.0,0.0
2,mobility,0.0,0.0
2,moderate,0.0,0.0
2,monitor,0.0,0.0
2,monitoring,0.0,0.0
2,mood,0.0,0.0
2,motivation,0.0,0.0
2,motor,0.0,0.0
2,multiple,0.0,0.0
2,music,0.0,0.0
2,needs,0.0,0.0
2,new,0.0,0.0
2,night,0.0,0.0
2,non,0.0,0.0
2,numbness,0.0,0.0
2,nursing,0.0,0.0
2,obstructive,1.0,1.0
2,occasional,0.0,0.0
2,offer,0.0,0.0
2,old,0.0,0.0
2,ongoing,0.0,0.0
2,osteoarthritis,0.0,0.0
2,osteoporosis,1.0,1.0
2,ovarian,0.0,0.0
2,overall,0.0,0.0
2,overwhelmed,0.0,0.0
2,oxygen,0.0,0.0
2,package,0.0,0.0
2,pain,0.0,0.0
2,palliative,0.0,0.0
2,parkinson,0.0,0.0
2,participate,0.0,0.0
2,particularly,0.0,0.0
2,past,0.0,0.0
2,people,0.0,0.0
2,period,0.0,0.0
2,peripheral,0.0,0.0
2,person,0.0,0.0
2,personal,0.0,0.0
2,physical,0.0,0.0
2,physiotherapy,0.0,0.0
2,plan,0.0,0.0
2,point,0.0,0.0
2,portable,0.0,0.0
2,positively,0.0,0.0
2,preparation,0.0,0.0
2,prescribe,0.0,0.0
2,present,0.0,0.0
2,pressure,0.0,0.0
2,problem,0.0,0.0
2,progress,0.0,0.0
2,progressively,0.0,0.0
2,provide,0.0,0.0
2,pulmonary,1.0,1.0
2,quality,0.0,0.0
2,rate,0.0,0.0
2,recall,0.0,0.0
2,receive,0.0,0.0
2,recent,0.0,0.0
2,recognize,0.0,0.0
2,reduce,0.0,0.0
2,regular,0.0,0.0
2,rely,0.0,0.0
2,remain,0.0,0.0
2,remember,0.0,0.0
2,renal,0.0,0.0
2,require,1.0,1.0
2,reside,0.0,0.0
2,resident,0.0,0.0
2,residential,0.0,0.0
2,respond,0.0,0.0
2,result,0.0,0.0
2,rheumatoid,0.0,0.0
2,rigidity,0.0,0.0
2,round,0.0,0.0
2,routine,0.0,0.0
2,safe,0.0,0.0
2,sclerosis,0.0,0.0
2,secure,0.0,0.0
2,sensory,0.0,0.0
2,services,0.0,0.0
2,setting,0.0,0.0
2,seven,0.0,0.0
2,severe,1.0,1.0
2,sharp,0.0,0.0
2,shortness,0.0,0.0
2,significant,0.0,0.0
2,significantly,0.0,0.0
2,skill,0.0,0.0
2,smith,1.0,1.0
2,social,0.0,0.0
2,socially,0.0,0.0
2,sodium,0.0,0.0
2,solving,0.0,0.0
2,span,0.0,0.0
2,specialized,0.0,0.0
2,spinal,0.0,0.0
2,spread,0.0,0.0
2,staff,0.0,0.0
2,stage,1.0,1.0
2,status,0.0,0.0
2,stiffness,0.0,0.0
2,strength,0.0,0.0
2,stroke,0.0,0.0
2,structured,0.0,0.0
2,struggle,0.0,0.0
2,suffer,0.0,0.0
2,supplemental,0.0,0.0
2,support,0.0,0.0
2,supportive,0.0,0.0
2,surrounding,0.0,0.0
2,symptom,0.0,0.0
2,take,0.0,0.0
2,tank,0.0,0.0
2,task,0.0,0.0
2,team,0.0,0.0
2,tendency,0.0,0.0
2,term,0.0,0.0
2,test,0.0,0.0
2,therapeutic,0.0,0.0
2,therapy,0.0,0.0
2,time,0.0,0.0
2,toileting,0.0,0.0
2,total,0.0,0.0
2,transfer,1.0,1.0
2,transition,0.0,0.0
2,treatment,0.0,0.0
2,tremor,0.0,0.0
2,type,0.0,0.0
2,unable,0.0,0.0
2,unfamiliar,0.0,0.0
2,unique,0.0,0.0
2,unit,0.0,0.0
2,urinary,0.0,0.0
2,use,1.0,1.0
2,variety,0.0,0.0
2,vascular,0.0,0.0
2,verbal,0.0,0.0
2,vision,0.0,0.0
2,visit,0.0,0.0
2,visual,0.0,0.0
2,walker,0.0,0.0
2,walking,0.0,0.0
2,wander,0.0,0.0
2,weakness,0.0,0.0
2,wheelchair,1.0,1.0
2,worsen,0.0,0.0
2,wrist,0.0,0.0
2,year,0.0,0.0
3,24,0.0,0.0
3,76,0.0,0.0
3,78,0.0,0.0
3,79,0.0,0.0
3,80,0.0,0.0
3,81,0.0,0.0
3,82,0.0,0.0
3,83,0.0,0.0
3,84,0.0,0.0
3,85,1.0,1.0
3,86,0.0,0.0
3,87,0.0,0.0
3,88,0.0,0.0
3,89,0.0,0.0
3,90,0.0,0.0
3,91,0.0,0.0
3,92,0.0,0.0
3,ability,0.0,0.0
3,able,0.0,0.0
3,active,0.0,0.0
3,activity,0.0,0.0
3,adjust,0.0,0.0
3,adult,0.0,0.0
3,advance,0.0,0.0
3,advanced,1.0,1.0
3,affect,0.0,0.0
3,age,0.0,0.0
3,agitate,0.0,0.0
3,agitation,0.0,0.0
3,ago,0.0,0.0
3,alert,0.0,0.0
3,alzheimer,2.0,2.0
3,anxious,0.0,0.0
3,approach,0.0,0.0
3,artery,0.0,0.0
3,arthritis,0.0,0.0
3,assist,0.0,0.0
3,assistance,0.0,0.0
3,attention,0.0,0.0
3,balance,0.0,0.0
3,bathing,0.0,0.0
3,bed,0.0,0.0
3,bind,0.0,0.0
3,blood,0.0,0.0
3,body,0.0,0.0
3,bone,0.0,0.0
3,breast,0.0,0.0
3,breathe,0.0,0.0
3,breathing,0.0,0.0
3,cancer,0.0,0.0
3,care,2.0,2.0
3,careful,0.0,0.0
3,cause,0.0,0.0
3,center,0.0,0.0
3,challenge,0.0,0.0
3,chemotherapy,0.0,0.0
3,chronic,0.0,0.0
3,clock,0.0,0.0
3,close,0.0,0.0
3,closely,0.0,0.0
3,cognitive,0.0,0.0
3,combination,0.0,0.0
3,combine,0.0,0.0
3,communicate,0.0,0.0
3,communication,0.0,0.0
3,community,0.0,0.0
3,complex,0.0,0.0
